,file_path,results
36,/home/vic-kang/cmd3/dataset/audio/2015/L3vbfkRB6gQ.wav,"{'preds': {'0': 26, '1': 7, '2': 111}, 'preds_f': '2', 'target': 1}"
37,/home/vic-kang/cmd3/dataset/audio/2011/dpBTugwEdaQ.wav,"{'preds': {'0': 8, '1': 87, '2': 37}, 'preds_f': '1', 'target': 1}"
38,/home/vic-kang/cmd3/dataset/audio/2015/VkUKAtzE0r0.wav,"{'preds': {'0': 44, '1': 2, '2': 109}, 'preds_f': '2', 'target': 0}"
39,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,"{'preds': {'0': 2, '1': 61, '2': 110}, 'preds_f': '2', 'target': 2}"
40,/home/vic-kang/cmd3/dataset/audio/2015/0niEZsahtEo.wav,"{'preds': {'0': 4, '1': 7, '2': 96}, 'preds_f': '2', 'target': 0}"
41,/home/vic-kang/cmd3/dataset/audio/2011/zmicfGmQZ9s.wav,"{'preds': {'0': 9, '1': 5, '2': 56}, 'preds_f': '2', 'target': 1}"
42,/home/vic-kang/cmd3/dataset/audio/2011/pbmU2wMnuI4.wav,"{'preds': {'0': 15, '1': 44, '2': 99}, 'preds_f': '2', 'target': 2}"
43,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,"{'preds': {'0': 11, '1': 59, '2': 54}, 'preds_f': '1', 'target': 2}"
44,/home/vic-kang/cmd3/dataset/audio/2015/DZFydcYiOtQ.wav,"{'preds': {'0': 16, '1': 50, '2': 62}, 'preds_f': '2', 'target': 1}"
45,/home/vic-kang/cmd3/dataset/audio/2013/J67wKhddWu4.wav,"{'preds': {'0': 13, '1': 7, '2': 112}, 'preds_f': '2', 'target': 0}"
46,/home/vic-kang/cmd3/dataset/audio/2015/AApQkNSViGg.wav,"{'preds': {'0': 17, '1': 47, '2': 53}, 'preds_f': '2', 'target': 0}"
47,/home/vic-kang/cmd3/dataset/audio/2013/snTaSJk0n_Y.wav,"{'preds': {'0': 38, '1': 43, '2': 52}, 'preds_f': '2', 'target': 0}"
48,/home/vic-kang/cmd3/dataset/audio/2011/WhyNjvISFac.wav,"{'preds': {'0': 51, '1': 5, '2': 17}, 'preds_f': '0', 'target': 2}"
49,/home/vic-kang/cmd3/dataset/audio/2017/Zti44ptZTrc.wav,"{'preds': {'0': 4, '1': 54, '2': 121}, 'preds_f': '2', 'target': 2}"
50,/home/vic-kang/cmd3/dataset/audio/2011/ECDGpYuMRDA.wav,"{'preds': {'0': 10, '1': 48, '2': 69}, 'preds_f': '2', 'target': 1}"
51,/home/vic-kang/cmd3/dataset/audio/2017/KsimmeikE7w.wav,"{'preds': {'0': 4, '1': 19, '2': 107}, 'preds_f': '2', 'target': 2}"
