,start_time,file_path,targets,preds
24,24,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,0
25,25,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
26,26,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
27,27,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
28,28,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
29,29,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
30,30,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
31,31,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
32,32,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,0
33,33,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
34,34,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
35,35,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
36,36,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
37,37,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
38,38,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
39,39,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
40,40,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
41,41,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
42,42,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
43,43,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
44,44,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
45,45,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
46,46,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
47,47,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
48,48,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
49,49,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
50,50,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
51,51,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
52,52,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
53,53,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
54,54,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
55,55,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
56,56,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
57,57,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
58,58,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
59,59,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
60,60,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
61,61,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
62,62,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
63,63,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
64,64,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
65,65,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
66,66,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
67,67,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
68,68,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
69,69,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
70,70,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
71,71,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
72,72,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
73,73,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
74,74,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
75,75,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
76,76,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
77,77,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
78,78,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
79,79,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
80,80,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
81,81,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
82,82,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
83,83,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
84,84,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
85,85,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,0
86,86,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,0
87,87,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
88,88,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
89,89,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
90,90,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
91,91,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
92,92,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
93,93,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
94,94,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
95,95,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,0
96,96,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
97,97,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
98,98,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
99,99,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
100,100,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
101,101,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
102,102,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
103,103,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
104,104,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
105,105,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
106,106,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
107,107,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
108,108,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
109,109,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
110,110,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
111,111,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
112,112,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,2
113,113,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
114,114,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
115,115,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
116,116,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
117,117,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
118,118,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
119,119,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
120,120,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
121,121,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
122,122,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
123,123,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,2,1
124,0,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
125,1,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
126,2,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
127,3,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
128,4,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
129,5,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
130,6,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
131,7,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
132,8,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
133,9,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
134,10,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
135,11,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
136,12,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
137,13,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
138,14,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
139,15,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
140,16,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
141,17,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
142,18,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
143,19,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
144,20,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
145,21,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
146,22,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
147,23,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
148,24,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
149,25,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
150,26,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
151,27,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
152,28,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
153,29,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
154,30,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
155,31,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
156,32,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
157,33,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
158,34,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
159,35,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
160,36,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
161,37,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
162,38,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
163,39,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
164,40,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
165,41,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
166,42,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
167,43,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
168,44,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
169,45,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
170,46,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
171,47,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
172,48,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
173,49,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
174,50,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
175,51,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
176,52,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
177,53,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
178,54,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
179,55,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
180,56,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
181,57,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
182,58,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
183,59,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
184,60,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
185,61,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
186,62,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
187,63,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
188,64,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
189,65,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
190,66,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
191,67,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
192,68,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
193,69,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
194,70,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
195,71,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
196,72,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
197,73,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
198,74,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
199,75,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
200,76,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
201,77,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
202,78,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
203,79,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
204,80,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
205,81,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
206,82,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
207,83,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
208,84,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
209,85,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
210,86,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
211,87,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
212,88,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
213,89,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
214,90,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
215,91,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
216,92,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
217,93,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
218,94,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
219,95,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
220,96,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
221,97,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
222,98,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
223,99,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
224,100,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
225,101,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
226,102,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
227,103,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
228,104,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
229,105,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
230,106,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
231,107,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
232,108,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
233,109,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
234,110,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
235,111,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
236,112,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
237,113,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
238,114,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
239,115,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
240,116,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
241,117,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
242,118,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
243,119,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
244,120,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
245,121,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
246,122,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
247,123,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
248,124,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
249,125,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
250,126,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
251,127,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
252,128,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
253,129,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
254,130,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
255,131,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
256,132,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
257,133,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
258,134,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
259,135,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
260,136,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
261,137,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
262,138,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
263,139,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
264,140,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
265,141,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
266,142,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
267,143,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
268,144,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
269,145,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
270,146,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
271,147,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
272,148,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
273,149,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
274,150,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
275,151,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
276,152,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
277,153,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
278,154,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
279,155,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
280,156,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
281,157,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
282,158,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
283,159,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
284,0,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
285,1,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
286,2,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
287,3,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
288,4,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
289,5,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
290,6,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
291,7,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
292,8,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
293,9,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
294,10,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
295,11,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
296,12,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
297,13,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
298,14,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
299,15,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
300,16,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
