,start_time,file_path,targets,preds
196,72,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
197,73,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
198,74,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
199,75,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
200,76,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
201,77,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
202,78,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
203,79,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
204,80,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
205,81,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
206,82,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
207,83,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
208,84,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
209,85,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
210,86,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
211,87,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
212,88,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
213,89,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
214,90,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
215,91,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
216,92,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
217,93,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
218,94,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
219,95,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
220,96,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
221,97,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
222,98,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
223,99,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
224,100,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
225,101,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
226,102,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
227,103,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
228,104,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
229,105,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
230,106,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
231,107,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
232,108,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
233,109,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
234,110,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
235,111,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
236,112,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
237,113,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
238,114,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
239,115,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
240,116,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
241,117,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
242,118,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
243,119,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
244,120,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
245,121,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
246,122,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
247,123,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
248,124,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
249,125,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
250,126,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
251,127,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
252,128,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
253,129,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
254,130,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
255,131,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
256,132,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
257,133,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
258,134,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
259,135,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
260,136,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
261,137,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
262,138,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
263,139,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
264,140,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
265,141,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
266,142,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
267,143,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
268,144,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
269,145,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
270,146,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
271,147,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
272,148,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
273,149,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
274,150,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
275,151,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
276,152,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
277,153,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,0
278,154,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,1
279,155,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
280,156,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
281,157,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
282,158,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
283,159,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,2,2
284,0,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
285,1,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
286,2,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
287,3,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
288,4,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
289,5,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
290,6,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
291,7,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
292,8,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
293,9,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
294,10,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
295,11,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
296,12,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
297,13,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
298,14,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,1
299,15,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
300,16,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,2,2
